1652624100000,30030.87000000,30059.63000000,29852.18000000,29920.01000000,649.07483000,1652624999999,19442624.98169760,12189,283.22671000,8481733.28912780,0
1652625000000,29920.00000000,29980.00000000,29782.01000000,29963.45000000,679.90408000,1652625899999,20316317.79741950,11305,312.05717000,9328282.91756200,0
1652625900000,29963.45000000,30020.00000000,29910.04000000,29974.67000000,369.25218000,1652626799999,11069637.85930420,9082,169.94469000,5094973.34902360,0
1652626800000,29974.67000000,30178.41000000,29965.00000000,30113.27000000,414.30039000,1652627699999,12462310.40952490,10589,215.95624000,6495326.44986370,0
1652627700000,30113.27000000,30117.41000000,29937.57000000,29989.93000000,369.21153000,1652628599999,11076078.82461160,10354,170.89115000,5126491.11986940,0
1652628600000,29989.94000000,29996.79000000,29862.77000000,29922.64000000,376.92508000,1652629499999,11274720.92062890,9821,180.10574000,5386997.37903010,0
1652629500000,29922.65000000,30040.40000000,29847.82000000,30013.47000000,355.81010000,1652630399999,10654146.85731420,9610,167.29889000,5010023.54572460,0
1652630400000,30013.46000000,30117.52000000,29950.01000000,29996.43000000,642.68799000,1652631299999,19298288.84358570,14046,233.92319000,7024902.22407690,0
1652631300000,29996.44000000,30135.16000000,29989.63000000,30106.20000000,312.04418000,1652632199999,9381511.52670810,10610,176.08456000,5293474.41129750,0
1652632200000,30106.19000000,30296.36000000,30052.20000000,30256.53000000,564.50759000,1652633099999,17030028.35513750,11837,307.14593000,9265838.46266560,0
1652633100000,30256.52000000,30269.99000000,30142.39000000,30213.05000000,427.30524000,1652633999999,12903958.78742190,9178,215.42986000,6505582.82439790,0
1652634000000,30213.05000000,30273.23000000,30141.55000000,30269.04000000,340.75119000,1652634899999,10293352.19159090,8763,176.20852000,5322959.51782750,0
1652634900000,30269.04000000,30293.22000000,30194.55000000,30223.80000000,260.12581000,1652635799999,7866439.01864990,7068,135.33380000,4092707.21853370,0
1652635800000,30223.79000000,30223.80000000,30091.14000000,30106.95000000,311.25330000,1652636699999,9380239.93570480,6811,129.98522000,3917056.95387650,0
1652636700000,30106.95000000,30128.71000000,29962.95000000,29990.00000000,321.67958000,1652637599999,9661717.53723950,8855,133.00422000,3993799.00314610,0
1652637600000,29990.01000000,30024.35000000,29936.49000000,30016.54000000,302.73660000,1652638499999,9079837.42380990,7641,134.88436000,4044936.13684300,0
1652638500000,30016.54000000,30085.56000000,29992.49000000,30044.54000000,320.36273000,1652639399999,9626608.24034660,7991,161.32214000,4847572.93429260,0
1652639400000,30044.54000000,30393.92000000,30040.10000000,30382.32000000,834.95750000,1652640299999,25236760.04728250,17801,506.11070000,15297655.48942760,0
1652640300000,30382.32000000,30423.00000000,30240.00000000,30312.10000000,444.47165000,1652641199999,13476149.02718860,10623,223.12308000,6766795.23127350,0
1652641200000,30312.11000000,30367.41000000,30190.00000000,30236.75000000,279.95288000,1652642099999,8476393.29345950,8164,132.45391000,4010479.09812360,0
1652642100000,30236.75000000,30272.90000000,30194.40000000,30209.42000000,173.01313000,1652642999999,5231230.97089760,6039,92.16611000,2786451.91552800,0
1652643000000,30209.42000000,30389.00000000,30206.35000000,30336.18000000,412.96806000,1652643899999,12520993.66064070,10089,224.05620000,6793150.33730050,0
